_PRODUCT_UPC_CODE	_PRODUCT_DESCRIPTION_EN	_PRODUCT_DESCRIPTION_HK	_PRODUCT_LONG_DESCRIPTION_EN	_PRODUCT_LONG_DESCRIPTION_HK	_SERVICE_TYPE_CODE	_SERVICE_TYPE_NAME_EN	_SERVICE_TYPE_NAME_HK	_SERVICE_TYPE_NAME_CN	_ZONE_CODE	_BRAND_CODE	_BRAND_DESCRIPTION_EN	_BRAND_DESCRIPTION_HK	_PRODUCT_TEMPLATE_CODE	_DESTINATION_CODE	_DESTINATION_NAME_EN	_DESTINATION_NAME_HK	_DESTINATION_NAME_CN	_WEIGHT_LIMIT	_WEIGHT_FROM	_WEIGHT_TO	_TRACKING_LEVEL	_PRODUCT_RETAIL_PRICE_HKD	_PRODUCT_RETAIL_PRICE_USD	_PRODUCT_CREATED_DATE
EXP_1_NZ_NZ_0.921_0.930	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.921kg to 0.930kg	易網遞 (e-Express) 至 新西蘭, 0.921kg 至 0.930kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.921	0.930	1	81.50	10.4487179487179487	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.931_0.940	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.931kg to 0.940kg	易網遞 (e-Express) 至 新西蘭, 0.931kg 至 0.940kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.931	0.940	1	82.00	10.5128205128205128	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.941_0.950	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.941kg to 0.950kg	易網遞 (e-Express) 至 新西蘭, 0.941kg 至 0.950kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.941	0.950	1	82.50	10.5769230769230769	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.951_0.960	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.951kg to 0.960kg	易網遞 (e-Express) 至 新西蘭, 0.951kg 至 0.960kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.951	0.960	1	83.00	10.6410256410256410	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.961_0.970	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.961kg to 0.970kg	易網遞 (e-Express) 至 新西蘭, 0.961kg 至 0.970kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.961	0.970	1	83.50	10.7051282051282051	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.971_0.980	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.971kg to 0.980kg	易網遞 (e-Express) 至 新西蘭, 0.971kg 至 0.980kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.971	0.980	1	84.00	10.7692307692307692	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.981_0.990	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.981kg to 0.990kg	易網遞 (e-Express) 至 新西蘭, 0.981kg 至 0.990kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.981	0.990	1	84.50	10.8333333333333333	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.991_1.000	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.991kg to 1.000kg	易網遞 (e-Express) 至 新西蘭, 0.991kg 至 1.000kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.991	1.000	1	85.00	10.8974358974358974	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.001_1.010	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.001kg to 1.010kg	易網遞 (e-Express) 至 新西蘭, 1.001kg 至 1.010kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.001	1.010	1	85.50	10.9615384615384615	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.011_1.020	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.011kg to 1.020kg	易網遞 (e-Express) 至 新西蘭, 1.011kg 至 1.020kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.011	1.020	1	86.00	11.0256410256410256	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.021_1.030	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.021kg to 1.030kg	易網遞 (e-Express) 至 新西蘭, 1.021kg 至 1.030kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.021	1.030	1	86.50	11.0897435897435897	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.031_1.040	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.031kg to 1.040kg	易網遞 (e-Express) 至 新西蘭, 1.031kg 至 1.040kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.031	1.040	1	87.00	11.1538461538461538	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.041_1.050	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.041kg to 1.050kg	易網遞 (e-Express) 至 新西蘭, 1.041kg 至 1.050kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.041	1.050	1	87.50	11.2179487179487179	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.051_1.060	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.051kg to 1.060kg	易網遞 (e-Express) 至 新西蘭, 1.051kg 至 1.060kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.051	1.060	1	88.00	11.2820512820512821	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.061_1.070	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.061kg to 1.070kg	易網遞 (e-Express) 至 新西蘭, 1.061kg 至 1.070kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.061	1.070	1	88.50	11.3461538461538462	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.071_1.080	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.071kg to 1.080kg	易網遞 (e-Express) 至 新西蘭, 1.071kg 至 1.080kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.071	1.080	1	89.00	11.4102564102564103	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.081_1.090	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.081kg to 1.090kg	易網遞 (e-Express) 至 新西蘭, 1.081kg 至 1.090kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.081	1.090	1	89.50	11.4743589743589744	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.091_1.100	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.091kg to 1.100kg	易網遞 (e-Express) 至 新西蘭, 1.091kg 至 1.100kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.091	1.100	1	90.00	11.5384615384615385	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.101_1.110	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.101kg to 1.110kg	易網遞 (e-Express) 至 新西蘭, 1.101kg 至 1.110kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.101	1.110	1	90.50	11.6025641025641026	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.111_1.120	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.111kg to 1.120kg	易網遞 (e-Express) 至 新西蘭, 1.111kg 至 1.120kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.111	1.120	1	91.00	11.6666666666666667	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.121_1.130	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.121kg to 1.130kg	易網遞 (e-Express) 至 新西蘭, 1.121kg 至 1.130kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.121	1.130	1	91.50	11.7307692307692308	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.131_1.140	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.131kg to 1.140kg	易網遞 (e-Express) 至 新西蘭, 1.131kg 至 1.140kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.131	1.140	1	92.00	11.7948717948717949	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.141_1.150	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.141kg to 1.150kg	易網遞 (e-Express) 至 新西蘭, 1.141kg 至 1.150kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.141	1.150	1	92.50	11.8589743589743590	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.151_1.160	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.151kg to 1.160kg	易網遞 (e-Express) 至 新西蘭, 1.151kg 至 1.160kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.151	1.160	1	93.00	11.9230769230769231	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.161_1.170	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.161kg to 1.170kg	易網遞 (e-Express) 至 新西蘭, 1.161kg 至 1.170kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.161	1.170	1	93.50	11.9871794871794872	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.171_1.180	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.171kg to 1.180kg	易網遞 (e-Express) 至 新西蘭, 1.171kg 至 1.180kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.171	1.180	1	94.00	12.0512820512820513	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.181_1.190	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.181kg to 1.190kg	易網遞 (e-Express) 至 新西蘭, 1.181kg 至 1.190kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.181	1.190	1	94.50	12.1153846153846154	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.191_1.200	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.191kg to 1.200kg	易網遞 (e-Express) 至 新西蘭, 1.191kg 至 1.200kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.191	1.200	1	95.00	12.1794871794871795	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.201_1.210	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.201kg to 1.210kg	易網遞 (e-Express) 至 新西蘭, 1.201kg 至 1.210kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.201	1.210	1	95.50	12.2435897435897436	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.211_1.220	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.211kg to 1.220kg	易網遞 (e-Express) 至 新西蘭, 1.211kg 至 1.220kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.211	1.220	1	96.00	12.3076923076923077	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.221_1.230	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.221kg to 1.230kg	易網遞 (e-Express) 至 新西蘭, 1.221kg 至 1.230kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.221	1.230	1	96.50	12.3717948717948718	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.231_1.240	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.231kg to 1.240kg	易網遞 (e-Express) 至 新西蘭, 1.231kg 至 1.240kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.231	1.240	1	97.00	12.4358974358974359	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.241_1.250	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.241kg to 1.250kg	易網遞 (e-Express) 至 新西蘭, 1.241kg 至 1.250kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.241	1.250	1	97.50	12.5000000000000000	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.251_1.260	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.251kg to 1.260kg	易網遞 (e-Express) 至 新西蘭, 1.251kg 至 1.260kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.251	1.260	1	98.00	12.5641025641025641	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.261_1.270	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.261kg to 1.270kg	易網遞 (e-Express) 至 新西蘭, 1.261kg 至 1.270kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.261	1.270	1	98.50	12.6282051282051282	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.271_1.280	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.271kg to 1.280kg	易網遞 (e-Express) 至 新西蘭, 1.271kg 至 1.280kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.271	1.280	1	99.00	12.6923076923076923	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.281_1.290	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.281kg to 1.290kg	易網遞 (e-Express) 至 新西蘭, 1.281kg 至 1.290kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.281	1.290	1	99.50	12.7564102564102564	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.291_1.300	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.291kg to 1.300kg	易網遞 (e-Express) 至 新西蘭, 1.291kg 至 1.300kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.291	1.300	1	100.00	12.8205128205128205	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.301_1.310	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.301kg to 1.310kg	易網遞 (e-Express) 至 新西蘭, 1.301kg 至 1.310kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.301	1.310	1	100.50	12.8846153846153846	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.311_1.320	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.311kg to 1.320kg	易網遞 (e-Express) 至 新西蘭, 1.311kg 至 1.320kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.311	1.320	1	101.00	12.9487179487179487	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.321_1.330	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.321kg to 1.330kg	易網遞 (e-Express) 至 新西蘭, 1.321kg 至 1.330kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.321	1.330	1	101.50	13.0128205128205128	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.331_1.340	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.331kg to 1.340kg	易網遞 (e-Express) 至 新西蘭, 1.331kg 至 1.340kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.331	1.340	1	102.00	13.0769230769230769	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.341_1.350	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.341kg to 1.350kg	易網遞 (e-Express) 至 新西蘭, 1.341kg 至 1.350kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.341	1.350	1	102.50	13.1410256410256410	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.351_1.360	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.351kg to 1.360kg	易網遞 (e-Express) 至 新西蘭, 1.351kg 至 1.360kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.351	1.360	1	103.00	13.2051282051282051	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.361_1.370	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.361kg to 1.370kg	易網遞 (e-Express) 至 新西蘭, 1.361kg 至 1.370kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.361	1.370	1	103.50	13.2692307692307692	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.371_1.380	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.371kg to 1.380kg	易網遞 (e-Express) 至 新西蘭, 1.371kg 至 1.380kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.371	1.380	1	104.00	13.3333333333333333	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.381_1.390	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.381kg to 1.390kg	易網遞 (e-Express) 至 新西蘭, 1.381kg 至 1.390kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.381	1.390	1	104.50	13.3974358974358974	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.391_1.400	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.391kg to 1.400kg	易網遞 (e-Express) 至 新西蘭, 1.391kg 至 1.400kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.391	1.400	1	105.00	13.4615384615384615	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.401_1.410	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.401kg to 1.410kg	易網遞 (e-Express) 至 新西蘭, 1.401kg 至 1.410kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.401	1.410	1	105.50	13.5256410256410256	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.411_1.420	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.411kg to 1.420kg	易網遞 (e-Express) 至 新西蘭, 1.411kg 至 1.420kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.411	1.420	1	106.00	13.5897435897435897	2021-03-22 09:03:21
EXP_1_NZ_NZ_1.421_1.430	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 1.421kg to 1.430kg	易網遞 (e-Express) 至 新西蘭, 1.421kg 至 1.430kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.421	1.430	1	106.50	13.6538461538461538	2021-03-22 09:03:21
